threat_name,sig_type,sig_data
"_!MpTest.A","SIGNATURE_TYPE_PEHSTR","0500050005000001002434653836653731392D353933392D346561382D386634362D63396631356338636362306401002466326630306262642D633232312D346666622D623936362D65633837343262373164396601002430613833643766332D323337312D343264632D623061312D66316439316265376535386201002430633632663335612D333361342D343935652D613466652D39393864616333313436616201002461626564646134352D353138342D346530312D396464332D3833363563343639656334330000"
"_!MpTest.A","SIGNATURE_TYPE_THREAT_END","2C0D0380"
"_!OnLineGames.NK","SIGNATURE_TYPE_THREAT_BEGIN","760D03800000010003001000A0214F6E4C696E6547616D65732E4E4B00000140058234000400"
"_!OnLineGames.NK","SIGNATURE_TYPE_PEHSTR","0300030004000001001525733F7A6D61633D2573267A73703D25732679687001000B26705F6D6E795F62616C3D01000926705F6C6576656C3D01000A5858594843494E4445580000"
"_!OnLineGames.NK","SIGNATURE_TYPE_THREAT_END","760D0380"
"_!Honedol.A","SIGNATURE_TYPE_THREAT_BEGIN","C00D03800000010022000B00D821486F6E65646F6C2E410000014004823F000400"
"_!Honedol.A","SIGNATURE_TYPE_PEHSTR","640064000400000A001B484420416C6C20696E204F6E6520546F6F6C2056257320282573290A000850617373773072640A0015436F64652062792057696C6C69616D2048656E72790A0015495043242050617373776F7264205363616E6E657200001E00"
"_!Honedol.A","SIGNATURE_TYPE_THREAT_END","C00D0380"
"_!Banker.ALQ","SIGNATURE_TYPE_THREAT_BEGIN","2B0F03800000010027000C00C82142616E6B65722E414C510000014005825F000400"
"_!Banker.ALQ","SIGNATURE_TYPE_PEHSTR","0300030004000001002A6200720074002E006600750063006B005C004E006F0076006F005C006200720074002400660063006B00010010746D5265636F6E6563746154696D65720100084361736146616B650100095466457370656C686F0000"
"_!Banker.ALQ","SIGNATURE_TYPE_THREAT_END","2B0F0380"
"_!Brantall.E","SIGNATURE_TYPE_THREAT_BEGIN","650F03800000010004000C0088214272616E74616C6C2E450000014005825C000400"
"_!Brantall.E","SIGNATURE_TYPE_PEHSTR","05000500060000020022250073003F0063006D0070003D002500730026007300750062003D0025007300000002002E49006E007300740061006C006C0042007200610069006E0053006500720076006900630065002E006500780065000100302F0069006E007300740061006C006C00650072002F0062006F006F007400730074007200610070002E0070006800700001001E250073005C0063006F006D0070006F006E0065006E0074005F0025006400010024250073005C0063006F006D0070006F006E0065006E0074005F00250073005F00250064000100102E0064006500630072007000740000000000"
"_!Brantall.E","SIGNATURE_TYPE_THREAT_END","650F0380"
"__Moloterae.A","SIGNATURE_TYPE_THREAT_BEGIN","800F03800000010008000D00AF014D6F6C6F74657261652E4100000140058270000400"
"__Moloterae.A","SIGNATURE_TYPE_PEHSTR","0300030003000001004E68007400740070003A002F002F007300650061007200630068002E0075006500650070002E0063006F006D002F003F0071003D007B007300650061007200630068005400650072006D0073007D0001004268007400740070003A002F002F007700770077002E006E006100740074006C0079002E0063006F006D002F00660061007600690063006F006E002E00690063006F000100226D00610069006C005200750053007000750074006E0069006B002E0064006C006C000000"
"__Moloterae.A","SIGNATURE_TYPE_THREAT_END","800F0380"
"HackTool:Win64/Blueflower.B","SIGNATURE_TYPE_THREAT_BEGIN","8A1003800000010022001B004861636B546F6F6C3A57696E36342F426C7565666C6F7765722E420000014004823F000400"
"HackTool:Win64/Blueflower.B","SIGNATURE_TYPE_PEHSTR","0A000A000400000100062D2D706C65680100255B4558455D2044756D70696E672070617373776F726473005B4558455D2045786974696E670100192D6C203A2073706563696679206C73612066696C656E616D650100332D75203A207370656369667920757365722077686F73652070617373776F726420697320746F2062652072657472696576656400000400"
"HackTool:Win64/Blueflower.B","SIGNATURE_TYPE_THREAT_END","8A100380"
"_!Postoli.A","SIGNATURE_TYPE_THREAT_BEGIN","9B1003800000010008000B00AC21506F73746F6C692E4100000140058270000400"
"_!Postoli.A","SIGNATURE_TYPE_PEHSTR","030003000400000100302F003F007500700064006100740065003D006400610069006C0079002600720061006E0064006F006D003D000000000001001C00537663686F73742D57696E646F77732D52656471756972656400000100405C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00530079007300740065006D005C00480069006400640065006E0001001E537973005C0073007600630068006F00730074002E0065007800650000000000"
"_!Postoli.A","SIGNATURE_TYPE_THREAT_END","9B100380"
"__Jenxcus.B","SIGNATURE_TYPE_THREAT_BEGIN","D91003800000010025000B008F014A656E786375732E420000014005825D000400"
"__Jenxcus.B","SIGNATURE_TYPE_PEHSTR","0400040004000001001628273C5B20636F646564206259206E6A7138205D3E270100125600420053007C002A002E005600620073000100104275696C64696E6720576F726D204E6A0100076E6A5F776F726D0000"
"__Jenxcus.B","SIGNATURE_TYPE_THREAT_END","D9100380"
"_!ArchiveLock.A","SIGNATURE_TYPE_THREAT_BEGIN","DD1003800000010008000F00AC21417263686976654C6F636B2E4100000140058270000400"
"_!ArchiveLock.A","SIGNATURE_TYPE_PEHSTR","03000300030000010046007265672064656C65746520484B43555C534F4654574152455C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C52756E202F7661202F660001007A00524547204144442022484B45595F4C4F43414C5F4D414348494E455C536F6674776172655C4D6963726F736F66745C57696E646F77735C57696E646F7773204572726F72205265706F7274696E6722202F76202244697361626C654172636869766522202F74205245475F44574F5244202F642031202F66000100145C737663666E6D61696E73747665737476735C000000"
"_!ArchiveLock.A","SIGNATURE_TYPE_THREAT_END","DD100380"
"_!Virenkqut.A","SIGNATURE_TYPE_THREAT_BEGIN","171103800000010005000D00A421566972656E6B7175742E4100000140058264000400"
"_!Virenkqut.A","SIGNATURE_TYPE_PEHSTR","030003000400000100106E00550072004F007400550061005B000100846500580065002E0025005300660074006E0025005C005C006E006F006900540041006D0072004F0066006E0049002E0045006D0055006C004F0076002E006D00450074005300790073005C005C005C005C002E002E003D0064006E0041004D004D006F0063005C005C004E00450050006F005C005C005C005C004C006C004500680073000100944500580065002E0025007300460054006E0025002F002F004E006F004900740041004D0052006F0046004E0069002E0065004D0075004C006F0076002E004D00650054007300590073003D0044004E0061006D006D004F0063005C00730075007200690056002000690074006E0041002000680074006900570020006800630072006100650053005C006C006C006500480073000100145300680065006C006C00330032002E006A00730000000200"
"_!Virenkqut.A","SIGNATURE_TYPE_THREAT_END","17110380"
"Ransom:MSIL/Crilock.A","SIGNATURE_TYPE_THREAT_BEGIN","16120380000001003200150052616E736F6D3A4D53494C2F4372696C6F636B2E4100000140058270000400"
"Ransom:MSIL/Crilock.A","SIGNATURE_TYPE_PEHSTR","03000200030000010050596F757220696D706F7274616E742066696C6573206F6E207468697320636F6D7075746572207765726520656E637279707465643A2070686F746F732C20766964656F732C20646F63756D656E74732C010040796F75206E65656420746F207061792033303020555344202F20455552202F2073696D696C617220616D6F756E7420696E20426974636F696E2E0A0A436C69630200302E7265736F7572636573006D73756E65742E66726D352E7265736F7572636573006D73756E65742E66726D322E72657300000100"
"Ransom:MSIL/Crilock.A","SIGNATURE_TYPE_THREAT_END","16120380"
"_!Onaht.A","SIGNATURE_TYPE_THREAT_BEGIN","D91203800000010022000900D8214F6E6168742E410000014004823F000400"
"_!Onaht.A","SIGNATURE_TYPE_PEHSTR","0300030004000001002F5B4F4E4841545D20434F4E4E45435453202825642E25642E25642E25642C2025642E25642E25642E25642C202564290100215B4F4E4841545D2041434345505453202825642E25642E25642E25642C202564290100215B4F4E4841545D204C495354454E53202825642E25642E25642E25642C202564290200214F4E5441482E455845202D6820464F522048454C5020494E464F524D4154494F4E0000"
"_!Onaht.A","SIGNATURE_TYPE_THREAT_END","D9120380"
"_!Ziyazo.A","SIGNATURE_TYPE_THREAT_BEGIN","DB1203800000010006000A0084215A6979617A6F2E4100000140058242000400"
"_!Ziyazo.A","SIGNATURE_TYPE_PEHSTR","0A000A000E000002000C5A6959616E675A686F75687502001D253034642D253032642D2530326420253032643A25303264092531346402001E253034642D253032642D2530326420253032643A25303264093C4449523E0200495B63642025735D206572726F72207769746820636F64653A20256420492077696C6C20736C656570202564204D696E757465732C20476F6F646279652C20576F726B61686F6C69632102002A5B53657263682B5D3F253034642D253032642D2530326420253032643A2530326425313564202573257302001225737C7C25737C7C25737C7C25737C7C25730100265B52656D6F74655D2046696C652053746172742055704C6F61642041743A25642042797465730100265B52656D6F74655D20507574205B25735D204661696C6564205769746820436F64653A2025640100285B52656D6F74655D2046696C6520537461727420446F776E4C6F61642041743A25642042797465730100265B52656D6F74655D20476574205B25735D204661696C6564205769746820436F64653A2025640100142A004A00690061006E0067004D0069006E002A0001001A2A005400720065006E00640020004D006900630072006F002A000100162A004B006100730070006500720073006B0079002A000100142A00530079006D0061006E007400650063002A000000"
"_!Ziyazo.A","SIGNATURE_TYPE_THREAT_END","DB120380"
"_!Fastoh.A","SIGNATURE_TYPE_THREAT_BEGIN","B11403800000010006000A008421466173746F682E4100000140058242000400"
"_!Fastoh.A","SIGNATURE_TYPE_PEHSTR","030003000300000100188986AC000000B01B884424048844240588442406884424070100118D86B50000006A0050FFD78B8EA800000001001CEB078B4E0C8B118B028B95A80000008D4C241C6A1051528944242CFF00000300"
"_!Fastoh.A","SIGNATURE_TYPE_THREAT_END","B1140380"
"_!Enkye.A","SIGNATURE_TYPE_THREAT_BEGIN","171603800000010005000900A421456E6B79652E4100000140058264000400"
"_!Enkye.A","SIGNATURE_TYPE_PEHSTR","0200020002000001006C53006E0061006B0065005F004500780070002E00650078006500000000002000000042003A005C0053006E0061006B0065005F004500780070002E00650078006500000000002000000043003A005C0053006E0061006B0065005F004500780070002E006500780065000000010013536E616B65457965730050726F6A65637431000000"
"_!Enkye.A","SIGNATURE_TYPE_THREAT_END","17160380"
"_!Bifami.A","SIGNATURE_TYPE_THREAT_BEGIN","321603800000010004000A008821426966616D692E410000014005825C000400"
"_!Bifami.A","SIGNATURE_TYPE_PEHSTR","02000200030000010026530065006E00740020004B0065007900200035004B002D0048004A0038003900450052006400010026530065006E00740020004B00650079002000470036006B002D0033003300520042006E0032000100185C00610074006900650063006C0078002E007600620073000000"
"_!Bifami.A","SIGNATURE_TYPE_THREAT_END","32160380"
"_!CoinMiner.Z","SIGNATURE_TYPE_THREAT_BEGIN","881603800000010008000D00AC21436F696E4D696E65722E5A00000140058270000400"
"_!CoinMiner.Z","SIGNATURE_TYPE_PEHSTR","05000400050000010037676574207368656C6C28227374617274202F62202F736570617261746520546962616E6E65536F636B65742E65786520717569636B222901005373572028244150504441544126225C22266261736536344465636F64652822516D6C305932397062673D3D222926225C22266261736536344465636F6465282264324673624756304C6D526864413D3D22292901005273432028244150504441544126225C22266261736536344465636F64652822516D6C305932397062673D3D222926225C22266261736536344465636F64652822596D6C30593239706269356A6232356D222901002B7075742022504F5354202F6367692D62696E2F73796E632E63676920485454502F312E3122262043522026010028706F73742062363473696E676C6528626173653634456E636F646528636C64292920746F2075726C0000"
"_!CoinMiner.Z","SIGNATURE_TYPE_THREAT_END","88160380"
"_!Obfuscator.AKE","SIGNATURE_TYPE_THREAT_BEGIN","0D1703800000010022001000CC214F626675736361746F722E414B4500000140058231000400"
"_!Obfuscator.AKE","SIGNATURE_TYPE_PEHSTR","0100010001000001007055006E00690078002000660069006C00650020006400650073006300720069007000740069006F006E0000007400610072006700650074006A006F00620000005C5C766D776172652D686F73743A592000000000446F6D61696E426967537061636520726573756C74696974656D00000000"
"_!Obfuscator.AKE","SIGNATURE_TYPE_THREAT_END","0D170380"
"__Ploutus.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","7F1703800000010027000F00CB01506C6F757475732E67656E21410000014005825F000400"
"__Ploutus.gen!A","SIGNATURE_TYPE_PEHSTR","6E006E00040000640075506C6F75747573536572766963652E4E43522E7265736F757263657300506C6F75747573536572766963652E50726F706572746965732E5265736F75726365732E7265736F757263657300506C6F75747573536572766963652E50726F6A656374496E7374616C6C65722E7265736F7572636573000A002B506C6F75747573536572766963652E65786500506C6F7574757353657276696365006D73636F726C69620064003F506C6F75746F732E50726F706572746965732E5265736F75726365732E7265736F757263657300506C6F75746F732E50616E656C2E7265736F7572636573000A001D506C6F75746F732E65786500506C6F75746F73006D73636F726C69620000000A00"
"__Ploutus.gen!A","SIGNATURE_TYPE_THREAT_END","7F170380"
"_!Injector.gen!ES","SIGNATURE_TYPE_THREAT_BEGIN","831703800000010022001100CC21496E6A6563746F722E67656E21455300000140058231000400"
"_!Injector.gen!ES","SIGNATURE_TYPE_PEHSTR","0300030003000001000C66007200230068006E000000010040456E7465722061206E756D62657220746F20726576657273650A0000520065007600650072007300650020006F006600200065006E007400650072006500640001000F353673676A7366676A352E706462000000"
"_!Injector.gen!ES","SIGNATURE_TYPE_THREAT_END","83170380"
"_!Gatak.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","871703800000010008000D00AC21476174616B2E67656E214100000140058270000400"
"_!Gatak.gen!A","SIGNATURE_TYPE_PEHSTR","0200020002000001001A76657665726B612E6A756E796B732E637A2F7265706F7274325F01001A76657665726B612E6A756E796B732E637A2F7265706F7274315F0000"
"_!Gatak.gen!A","SIGNATURE_TYPE_THREAT_END","87170380"
"_!Avkill.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","4E1803800000010008000E00AC2141766B696C6C2E67656E214100000140058270000400"
"_!Avkill.gen!A","SIGNATURE_TYPE_PEHSTR","DC00DC000700000A002C630063007300760063006800730074002E006500780065002E006D0061006E006900660065007300740000000A00226100760070002E006500780065002E006D0061006E006900660065007300740000000A003673006100660065006D006F006E005C0033003600300054007200610079002E006500780065002E0063006F006E0066006900670000000A002E70007300700072006F0074006500670065002E006500780065002E006D0061006E006900660065007300740000000A00186D7373656365732E657865004D5341534375692E6578650064001A53654372656174655061676566696C6550726976696C656765006400134E74437265617465506167696E6746696C65000100"
"_!Avkill.gen!A","SIGNATURE_TYPE_THREAT_END","4E180380"
"_!Obfuscator.AKG","SIGNATURE_TYPE_THREAT_BEGIN","761A03800000010022001000CC214F626675736361746F722E414B4700000340058231000400"
"_!Obfuscator.AKG","SIGNATURE_TYPE_PEHSTR","0100010001000001001664A1300000008945E4588B45E483786402730733C0E90000"
"_!Obfuscator.AKG","SIGNATURE_TYPE_PEHSTR","01000100020000010013537465616C74685669727475616C416C6C6F6301001353746F726D5669727475616C50726F746563740000"
"_!Obfuscator.AKG","SIGNATURE_TYPE_PEHSTR","6400030003000001001664A1300000008945E4588B45E483786402730733C0E9010013537465616C74685669727475616C416C6C6F6301001353746F726D5669727475616C50726F746563740000"
"_!Obfuscator.AKG","SIGNATURE_TYPE_THREAT_END","761A0380"
"Ransom:Win32/Critloki.A","SIGNATURE_TYPE_THREAT_BEGIN","8B1C0380000001003200170052616E736F6D3A57696E33322F437269746C6F6B692E4100000140058270000400"
"Ransom:Win32/Critloki.A","SIGNATURE_TYPE_PEHSTR","0500050006000001001254006F0072004C006F0063006B00650072000100285061796D656E742052656365697665642E2050726F6365656420746F2064656372797074696F6E2E0100A872006500670020006100640064002000220048004B00430055005C0043006F006E00740072006F006C002000500061006E0065006C005C004400650073006B0074006F007000220020002F0076002000570061006C006C007000610070006500720020002F00660020002F00740020005200450047005F0053005A0020002F0064002000220043003A005C00540045004D0050005C00770061006C006C002E0062006D007000220001002220002D00410076006F00690064004400690073006B0057007200690074006500730001002420002D0044006900720052006500710053007400610074006900730074006900630073000100186B002E007000680070003F00610066006600690064003D0000000400"
"Ransom:Win32/Critloki.A","SIGNATURE_TYPE_THREAT_END","8B1C0380"
"__Bepush.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","8C1C03800000010008000E00AF014265707573682E67656E214100000240058270000400"
"__Bepush.gen!A","SIGNATURE_TYPE_PEHSTR","050005000900000100112F65787446696C65732F636F6E74726F6C01000B5C53457874656E73696F6E010018576562436C69656E7420466F7220457874656E73696F6E7301000B464C56506C61792E657865010009464C5655706461746501000D6167656E746F6665782E636F6D010012656B6C656E746964756E796173692E636F6D01000C656E6F74696365722E636F6D01001073686F776D61736B6F6E6E6E2E636F6D0000"
"__Bepush.gen!A","SIGNATURE_TYPE_PEHSTR","080008000B000001001576657273696F6E222E2A3F3A2E2A3F22282E2A3F290100143C656D3A69643E282E2A3F293C2F656D3A69643E010012726573746F72655F6F6E5F7374617274757001001061636B5F70726F6D70745F636F756E740100144368726F6D6520657874656E73696F6E207B307D01001546697265666F7820657874656E73696F6E207B307D0100125C4368726F6D655C457874656E73696F6E730100135C46697265666F785C457874656E73696F6E7301000B5C53457874656E73696F6E01000D5265672064656E656D652E2E2E010010437265617465206C6F673132332E2E2E0000"
"__Bepush.gen!A","SIGNATURE_TYPE_THREAT_END","8C1C0380"
"_!Nitedrem.D","SIGNATURE_TYPE_THREAT_BEGIN","9E1D03800000010004000C0088214E6974656472656D2E440000014005825C000400"
"_!Nitedrem.D","SIGNATURE_TYPE_PEHSTR","0600050006000001002E6200750063006B0073002E006F006E0065007000690065006300650064007200650061006D002E0063006F006D000100362F0064006F0077006E002E006100730070003F0061006300740069006F006E003D0069006E007300740061006C006C00260075003D000100302F0064006F0077006E002E006100730070003F0061006300740069006F006E003D0064006F0077006E00260075003D0001002655007300650072002D004100670065006E0074003A0020006600750063006B0069006E006700010024690061006D00720075006E0069006E00670073007400610072007400670061006700610001003469006D0069006E0066006F0072006E0065007800790069006E0067006700610067006100680068006A006B0061007300680064000000"
"_!Nitedrem.D","SIGNATURE_TYPE_THREAT_END","9E1D0380"
"_!Zegost.CD","SIGNATURE_TYPE_THREAT_BEGIN","BD1D03800000010006000B0084215A65676F73742E434400000140058242000400"
"_!Zegost.CD","SIGNATURE_TYPE_PEHSTR","340034000A00000A000B737663686F73742E646C6C0A00126B006100730070006500720073006B0079000A00184700680030007300740020005500700064006100740065000A001243726561746552656D6F74655468726561640A0012577269746550726F636573734D656D6F727901000E4F70656E53434D616E616765725701000F47455420257320485454502F312E3001002A250073005C007300680065006C006C005C006F00700065006E005C0063006F006D006D0061006E0064000100584100700070006C00690063006100740069006F006E0073005C0069006500780070006C006F00720065002E006500780065005C007300680065006C006C005C006F00700065006E005C0063006F006D006D0061006E00640001006A53004F004600540057004100520045005C004D006900630072006F0073006F00660074005C00570069006E0064006F007700730020004E0054005C00430075007200720065006E007400560065007200730069006F006E005C00570069006E006C006F0067006F006E000000"
"_!Zegost.CD","SIGNATURE_TYPE_THREAT_END","BD1D0380"
"_!Zegost.CE","SIGNATURE_TYPE_THREAT_BEGIN","BE1D03800000010006000B0084215A65676F73742E434500000140058242000400"
"_!Zegost.CE","SIGNATURE_TYPE_PEHSTR","330033000900000A00095265736574535344540A000C4768307374205570646174650A000A53657276696365446C6C0A000B25735C257365782E646C6C0A000C6E6574737663735F307825640A002C2553797374656D526F6F74255C53797374656D33325C737663686F73742E657865202D6B206E65747376637301000D4F70656E53434D616E6167657201001C536574536563757269747944657363726970746F72436F6E74726F6C010034534F4654574152455C4D6963726F736F66745C57696E646F7773204E545C43757272656E7456657273696F6E5C537663686F73740000"
"_!Zegost.CE","SIGNATURE_TYPE_THREAT_END","BE1D0380"
"_!Dyzap.C","SIGNATURE_TYPE_THREAT_BEGIN","F21D03800000010003000900A02144797A61702E4300000140058234000400"
"_!Dyzap.C","SIGNATURE_TYPE_PEHSTR","0400030004000001001A5C445952455C52656C656173655C6965626174746C652E7064620100265C005C002E005C0070006900700065005C00520061006E0067006900730050006900700065000100122F25732F25732F31342F6572726F722F25730100203CFF750D807F012575078B47028B00EB193CE975098B4F018D443905EB0C3CEB0000"
"_!Dyzap.C","SIGNATURE_TYPE_THREAT_END","F21D0380"
"__Kilim.D","SIGNATURE_TYPE_THREAT_BEGIN","E61E03800000010008000900AF014B696C696D2E4400000140058270000400"
"__Kilim.D","SIGNATURE_TYPE_PEHSTR","0900090009000002001466616365626F6F6B2E636F6D2F6373702E70687002001B6368726F6D652E746162732E72656D6F7665289002102E6964293B0100107868722E726573706F6E73655465787401000E7868722E6F70656E28224745542201000B7868722E73656E6428293B01000D4D6174682E72616E646F6D282901000A22626C6F636B696E672201001A75726C2E696E6465784F662827646576746F6F6C733A2F2F27290100146368726F6D653A2F2F657874656E73696F6E732F00000600"
"__Kilim.D","SIGNATURE_TYPE_THREAT_END","E61E0380"
"_!Neogif.A","SIGNATURE_TYPE_THREAT_BEGIN","A51F03800000010025000A008C214E656F6769662E410000014005825D000400"
"_!Neogif.A","SIGNATURE_TYPE_PEHSTR","0500050006000002000F6D34717472737A3562666E336F31670200272F682E6769663F706964203D31313326763D31333035383632313435363820485454502F312E3102000C25736B62646D67722E6C6E6B02000C25736B62646D67722E65786501000B5365727665727A2E646C6C01000E3231302E3230392E3131382E383700000300"
"_!Neogif.A","SIGNATURE_TYPE_THREAT_END","A51F0380"
"_!Miras.A","SIGNATURE_TYPE_THREAT_BEGIN","65210380000001000600090084214D697261732E4100000140058242000400"
"_!Miras.A","SIGNATURE_TYPE_PEHSTR","03000300030000010024568B74240C33C085F67E178A5424108B4C2408538A1C0832DA881C08403BC67CF35B5EC3010032C64424105566C7442411E100668B4424108A4C2412668902C644241800C644241900C644241A00884A02C744241B6E00000001004181FE680100000F8C83000000C68424800000005566C78424810000000700668B9424800000008A842482000000885C2410885C2411885C2412C7442413710000000000"
"_!Miras.A","SIGNATURE_TYPE_THREAT_END","65210380"
"_!Fiya.A","SIGNATURE_TYPE_THREAT_BEGIN","492203800000010008000800AC21466979612E4100000140058270000400"
"_!Fiya.A","SIGNATURE_TYPE_PEHSTR","040004000400000100085C6278312E62616B0100085C6278312E657865010008666173742075617801001572620000776200006F70656E0000000072756E61730000"
"_!Fiya.A","SIGNATURE_TYPE_THREAT_END","49220380"
"_!Sensode.G","SIGNATURE_TYPE_THREAT_BEGIN","B42203800000010006000B00842153656E736F64652E4700000140058242000400"
"_!Sensode.G","SIGNATURE_TYPE_PEHSTR","050005000600000100092D6861636B7369746501004B7A78617270732E657865202D6964782030202D6970203139322E3136382E302E322D3139322E3136382E302E3939202D706F7274203830202D6861636B73697465203232322E322E322E320100162D6861636B646E73205B737472696E675D2020444E5301001C526573746F72696E6720746865204152505461626C652E2E2E2E2E2E01001D4B696C6C696E67207468652053706F6F665468726561642E2E2E2E2E2E0100136861636B736974653A202573202D3E2025732E0000"
"_!Sensode.G","SIGNATURE_TYPE_THREAT_END","B4220380"
"_!Winnti.D!dha","SIGNATURE_TYPE_THREAT_BEGIN","D62403800000010008000E00AC2157696E6E74692E442164686100000140058270000400"
"_!Winnti.D!dha","SIGNATURE_TYPE_PEHSTR","0400040004000001001766696E642073797374656D20737663686F73742E65786501002347657453797374656D737663486F737450726F6365737349642052657475726E20256401001D5374617274496E6A65637420257320746F20256420537563636573732101001244656C6574654D7973656C66204F766572210000"
"_!Winnti.D!dha","SIGNATURE_TYPE_THREAT_END","D6240380"
"_!Winnti.F!dha","SIGNATURE_TYPE_THREAT_BEGIN","D72403800000010008000E00AC2157696E6E74692E462164686100000140058270000400"
"_!Winnti.F!dha","SIGNATURE_TYPE_PEHSTR","06000600070000020007807C24295A750D0100155C3F3F5C25735C647269766572735C25732E737973010009476C6F62616C5C2573010008636D643D3078255801000A4C73637376632E646C6C0100067573626D7367010016434F4E4E4543542025733A256420485454502F312E310000"
"_!Winnti.F!dha","SIGNATURE_TYPE_THREAT_END","D7240380"
"_!Sensode.H","SIGNATURE_TYPE_THREAT_BEGIN","072503800000010006000B00842153656E736F64652E4800000140058242000400"
"_!Sensode.H","SIGNATURE_TYPE_PEHSTR","0F000F000300000500075A585368656C6C05003A557074696D653A20252D2E3264204461797320252D2E326420486F75727320252D2E3264204D696E7574657320252D2E3264205365636F6E64730500185368656C6C20736574757020696E666F726D6174696F6E3A0000"
"_!Sensode.H","SIGNATURE_TYPE_THREAT_END","07250380"
"_!Kredak","SIGNATURE_TYPE_THREAT_BEGIN","52250380000001000400080088214B726564616B0000014005825C000400"
"_!Kredak","SIGNATURE_TYPE_PEHSTR","0600060004000002000E746861696472697665722E6E657402000825735C6F2E74787402000B25732F685F762E68746D6C0200075B414B4544215D0000"
"_!Kredak","SIGNATURE_TYPE_THREAT_END","52250380"
"_!Hedsen.B","SIGNATURE_TYPE_THREAT_BEGIN","1B2703800000010009000A00902148656473656E2E420000014005824D000400"
"_!Hedsen.B","SIGNATURE_TYPE_PEHSTR","0800080004000005000B39342E32332E34392E373701001A2F616374696F6E2E7068703F616374696F6E3D6765745F72656401001C2F616374696F6E2E7068703F616374696F6E3D6765745F6D61696C7301000B4D41494C2046524F4D3A3C0000"
"_!Hedsen.B","SIGNATURE_TYPE_THREAT_END","1B270380"
"_!Mimsh","SIGNATURE_TYPE_THREAT_BEGIN","4D2703800000010022000700D8214D696D73680000014004823F000400"
"_!Mimsh","SIGNATURE_TYPE_PEHSTR","0500050002000001004D6769746875622E636F6D2F636C796D6233722F506F7765725368656C6C2F626C6F622F6D61737465722F496E766F6B652D4D696D696B61747A2F496E766F6B652D4D696D696B61747A2E70733101001374696E7975726C2E636F6D2F6D6E713835346500000100"
"_!Mimsh","SIGNATURE_TYPE_THREAT_END","4D270380"
"_!MsxRat!dha","SIGNATURE_TYPE_THREAT_BEGIN","642903800000010006000C0084214D73785261742164686100000140058242000400"
"_!MsxRat!dha","SIGNATURE_TYPE_PEHSTR","040004000300000100134D7378537464754F6E6553746172742E636F6D0200096D7378524154312E300100076D73782E65786500000200"
"_!MsxRat!dha","SIGNATURE_TYPE_THREAT_END","64290380"
"_!Tinub.A","SIGNATURE_TYPE_THREAT_BEGIN","262A03800000010004000900882154696E75622E410000014005825C000400"
"_!Tinub.A","SIGNATURE_TYPE_PEHSTR","0800080009000001003626006300610063006C007300200063003A005C0020002F00650020002F0067002000650076006500720079006F006E0065003A00660001006E4F00700065006E00280029003A002E005700720069007400650020005700720069007400460073006F00280027006D00270029002E004700650074004300680075006E006B0028005300740072004C0065006E0029003A002E00530061007600650054006F00460069006C00650001001C610064006D0069006E002000700061007300730077006F007200640001000C00005C00700069006700000001000C00002E0074006D007000000001000C00002E00720061007200000002000C540069006D006E007500620002001600004F0075007400490050007100310030003000000002000C5000690067004B003200310000000500"
"_!Tinub.A","SIGNATURE_TYPE_THREAT_END","262A0380"
"_!Shellshock.C!CZ","SIGNATURE_TYPE_THREAT_BEGIN","8E2A0380000001000600110084215368656C6C73686F636B2E4321435A00000140058242000400"
"_!Shellshock.C!CZ","SIGNATURE_TYPE_PEHSTR","040002000300000100902F62696E2F62617368202D632022726D202D7266202F746D702F2A3B6563686F2077676574202573202D4F202F746D702F4368696E612E5A2D2573203E3E202F746D702F52756E2E73683B6563686F206563686F204279204368696E612E5A203E3E202F746D702F52756E2E73683B6563686F2063686D6F6420373737202F746D702F4368696E612E5A2D2573203E3E010079202F746D702F52756E2E73683B6563686F202F746D702F4368696E612E5A2D2573203E3E202F746D702F52756E2E73683B6563686F20726D202D7266202F746D702F52756E2E7368203E3E202F746D702F52756E2E73683B63686D6F6420373737202F746D702F52756E2E73683B2F746D702F52756E2E736802002B5C50726F6A656374735C5368656C6C73686F636B5C52656C656173655C5368656C6C73686F636B2E7064620000"
"_!Shellshock.C!CZ","SIGNATURE_TYPE_THREAT_END","8E2A0380"
"_!Zanich.D","SIGNATURE_TYPE_THREAT_BEGIN","922A03800000010024000A0094215A616E6963682E4400000140058226000400"
"_!Zanich.D","SIGNATURE_TYPE_PEHSTR","02000200020000010020636F707920257320433A5C57696E646F77735C4465636C69656E742E6578650001000F5265666C576F726B417373697374000000"
"_!Zanich.D","SIGNATURE_TYPE_THREAT_END","922A0380"
"__AsmInject.B","SIGNATURE_TYPE_THREAT_BEGIN","432B03800000010022000D00CF0141736D496E6A6563742E4200000140058231000400"
"__AsmInject.B","SIGNATURE_TYPE_PEHSTR","0300030006000001000B497353616E64626F78696501000F49734E6F726D616E53616E64626F78010010497353756E62656C7453616E64626F7801000F4973416E7562697353616E64626F7801000B4973435753616E64626F7801000B497357697265736861726B0000"
